mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.18070082664489745,0.01636178393178242,0.006961345672607422,0.0034280399993415916,0.7,1,0.1,0.1,800,9,0.1711111111111111,3.5,0.7,"{'subsample': np.float64(0.7), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(800), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(3.5), 'colsample_bytree': np.float64(0.7)}",0.46808510638297873,0.44,0.43478260869565216,0.375,0.56,0.4555735430157261,0.060379331169287655,66
0.20942254066467286,0.018186359155133922,0.010940170288085938,0.00607354613514895,0.5,2,0.01,1.0,1000,11,0.3,2.5,0.6,"{'subsample': np.float64(0.5), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(1000), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.3), 'gamma': np.float64(2.5), 'colsample_bytree': np.float64(0.6)}",0.5517241379310345,0.5,0.43243243243243246,0.39344262295081966,0.46875,0.46926983866285726,0.0544978635476173,52
0.10533385276794434,0.01820386750639627,0.008687162399291992,0.00346066152343643,0.6,10,0.01,10.0,300,11,0.23555555555555557,1.5,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(300), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.8)}",0.5057471264367817,0.45,0.5116279069767442,0.4090909090909091,0.49382716049382713,0.4740586205996524,0.03900263738380419,49
0.03593802452087402,0.007905524745730764,0.028842926025390625,0.032461412487952444,0.8,1,1.0,10.0,100,5,0.23555555555555557,2.0,1.0,"{'subsample': np.float64(0.8), 'scale_pos_weight': 1, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(100), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(1.0)}",0.1111111111111111,0.16666666666666666,0.21621621621621623,0.16216216216216217,0.3333333333333333,0.19789789789789788,0.07544891905278087,97
0.18314642906188966,0.07561102726389997,0.005182981491088867,0.00012319556550907445,0.6,5,0.01,0.001,200,7,0.042222222222222223,1.0,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(200), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.042222222222222223), 'gamma': np.float64(1.0), 'colsample_bytree': np.float64(0.8)}",0.56,0.4489795918367347,0.5,0.4444444444444444,0.48,0.48668480725623586,0.041959575815812694,32
0.10212588310241699,0.041714035446880536,0.005463457107543946,0.0016135832628608427,0.6,5,1.0,0.1,200,3,0.23555555555555557,0.0,1.0,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(200), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(0.0), 'colsample_bytree': np.float64(1.0)}",0.43636363636363634,0.4827586206896552,0.49230769230769234,0.4057971014492754,0.5,0.4634454101620518,0.03632910524433772,61
0.08967909812927247,0.017373475081095015,0.0060154438018798825,0.003718575522152938,0.9,10,0.1,0.001,400,7,0.2677777777777778,1.0,0.9,"{'subsample': np.float64(0.9), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(400), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.2677777777777778), 'gamma': np.float64(1.0), 'colsample_bytree': np.float64(0.9)}",0.37735849056603776,0.47619047619047616,0.47619047619047616,0.36065573770491804,0.5,0.4380790361303816,0.05730710477098087,78
0.26224322319030763,0.0396534042662455,0.01021275520324707,0.004901574827682703,0.6,5,0.1,0.01,1000,13,0.07444444444444444,1.5,0.6,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(1000), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.07444444444444444), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.6)}",0.5283018867924528,0.38461538461538464,0.5,0.4,0.5283018867924528,0.46824383164005806,0.06304495525409841,56
0.31973819732666015,0.01794144511150662,0.008163022994995116,0.002723695038914086,0.7,1,0.1,0.01,1000,5,0.01,4.0,0.9,"{'subsample': np.float64(0.7), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(1000), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.01), 'gamma': np.float64(4.0), 'colsample_bytree': np.float64(0.9)}",0.37209302325581395,0.3,0.34146341463414637,0.36363636363636365,0.4782608695652174,0.37109073421830824,0.05911629334084251,88
0.22729978561401368,0.05285495033765265,0.00596160888671875,0.0033680861515407823,0.7,10,0.1,0.01,800,7,0.23555555555555557,3.0,0.5,"{'subsample': np.float64(0.7), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(800), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(3.0), 'colsample_bytree': np.float64(0.5)}",0.47619047619047616,0.4307692307692308,0.47058823529411764,0.4225352112676056,0.5294117647058824,0.46589898364546245,0.03814785328125557,59
0.1992420196533203,0.016881533788325784,0.008076810836791992,0.004635820682576422,0.5,2,0.001,0.1,900,13,0.10666666666666666,3.5,0.5,"{'subsample': np.float64(0.5), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(900), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.10666666666666666), 'gamma': np.float64(3.5), 'colsample_bytree': np.float64(0.5)}",0.49056603773584906,0.45614035087719296,0.5,0.36363636363636365,0.5901639344262295,0.4801013373351271,0.07315389392159052,41
