mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007238912582397461,0.006364857459850467,0.001439952850341797,0.00043267039740958356,gini,15,log2,8,8,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 8}",0.7621359223300971,0.8058252427184466,0.8058252427184466,0.8203883495145631,0.8439024390243902,0.8076154392611887,0.026663419344728028,115
0.0020739555358886717,0.0002485841974126335,0.0013895034790039062,0.0006710332141674315,entropy,19,log2,11,12,"{'criterion': 'entropy', 'max_depth': 19, 'max_features': 'log2', 'min_samples_leaf': 11, 'min_samples_split': 12}",0.8349514563106796,0.8058252427184466,0.8349514563106796,0.8155339805825242,0.8439024390243902,0.8270329149893441,0.014085299358739483,87
0.0021721839904785155,0.0010821724221214608,0.001022195816040039,0.0004657878188458284,entropy,4,log2,2,13,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 13}",0.8300970873786407,0.8495145631067961,0.8495145631067961,0.8349514563106796,0.8390243902439024,0.840620412029363,0.007792772971939641,7
0.0018617630004882813,0.00018268635338128812,0.0010009765625,0.0004684202876250646,entropy,6,sqrt,1,13,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13}",0.8300970873786407,0.8155339805825242,0.8495145631067961,0.8106796116504854,0.8048780487804879,0.8221406582997869,0.01603519189933856,101
0.0004080295562744141,1.1052546352249822e-05,0.0,0.0,entropy,12,auto,17,11,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'auto', 'min_samples_leaf': 17, 'min_samples_split': 11}",,,,,,,,128
0.0015574455261230468,5.4045994893257427e-05,0.0007626056671142578,4.040856614482886e-05,entropy,16,log2,15,13,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 13}",0.8543689320388349,0.8349514563106796,0.8058252427184466,0.8300970873786407,0.8536585365853658,0.8357802510063935,0.01786314602060657,39
0.0003924846649169922,3.377589431456029e-05,0.0,0.0,gini,3,auto,19,8,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 19, 'min_samples_split': 8}",,,,,,,,128
0.0014959812164306641,7.101778341818423e-05,0.0007352352142333985,2.369904661920697e-05,gini,9,log2,18,5,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 18, 'min_samples_split': 5}",0.8398058252427184,0.8349514563106796,0.8495145631067961,0.8446601941747572,0.8390243902439024,0.8415912858157707,0.005021168783018865,4
0.0016332626342773437,3.565409355303467e-05,0.0007030010223388672,3.798569920855414e-06,gini,14,sqrt,9,3,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 3}",0.8155339805825242,0.8252427184466019,0.8300970873786407,0.8446601941747572,0.8341463414634146,0.8299360644091879,0.00963327434985772,69
0.0016035079956054688,8.180385701027693e-05,0.0007329940795898438,4.067496425380256e-05,entropy,15,log2,12,9,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 9}",0.8398058252427184,0.8106796116504854,0.7961165048543689,0.8349514563106796,0.8536585365853658,0.8270423869287237,0.020775123371530365,86
0.0013315677642822266,3.438554710445002e-05,0.0007293224334716797,6.463773480718889e-05,gini,3,sqrt,17,5,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 17, 'min_samples_split': 5}",0.8398058252427184,0.8203883495145631,0.8349514563106796,0.8446601941747572,0.8439024390243902,0.8367416528534217,0.008876988694706456,37
0.0017195701599121093,3.571844530956662e-05,0.0007145881652832031,1.047566850926095e-05,entropy,8,sqrt,6,11,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 11}",0.8300970873786407,0.7912621359223301,0.8155339805825242,0.8349514563106796,0.8097560975609757,0.81632015155103,0.015546951435373331,112
0.0016441822052001953,7.896665210060293e-05,0.0007210254669189453,3.1372986169723794e-05,entropy,18,sqrt,12,3,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 12, 'min_samples_split': 3}",0.8398058252427184,0.8349514563106796,0.8349514563106796,0.8252427184466019,0.8390243902439024,0.8347951693109165,0.005182492669259501,48
0.0014393329620361328,5.836105022533888e-05,0.0007337570190429687,9.127634768059468e-05,entropy,4,sqrt,16,16,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 16}",0.8300970873786407,0.8398058252427184,0.8398058252427184,0.8398058252427184,0.8439024390243902,0.8386834004262372,0.004576956369604036,13
0.001697206497192383,0.0001310471878740917,0.0008048057556152344,0.00014846036801621578,entropy,14,log2,8,17,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 17}",0.8446601941747572,0.8203883495145631,0.8203883495145631,0.7961165048543689,0.848780487804878,0.8260667771726261,0.019095212487816347,90
