mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0016435623168945313,0.00011165054236634212,0.0010138511657714843,7.556366094152703e-05,entropy,7,log2,19,3,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 19, 'min_samples_split': 3}",0.6465230338062709,0.6470485198808897,0.6619372919950954,0.5957592339261286,0.5517089499647639,0.6205954059146297,0.04109340561127724,78
0.0018822193145751954,0.00012107613779988582,0.0010793685913085937,0.00015396210140429902,entropy,13,sqrt,6,13,"{'criterion': 'entropy', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 13}",0.5936241022946225,0.6220879313364862,0.6891749868628481,0.6226915184678523,0.6385658914728681,0.6332288860869355,0.03150284338546335,52
0.0018831253051757812,9.070736284399385e-05,0.0010486125946044921,5.333363396684493e-05,entropy,11,sqrt,7,2,"{'criterion': 'entropy', 'max_depth': 11, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 2}",0.6376773515501839,0.7027500437905062,0.6871606235768086,0.6504787961696306,0.5587561663143058,0.6473645962802869,0.050212083001884386,26
0.000464630126953125,0.00011763857786622892,0.0,0.0,gini,13,auto,3,8,"{'criterion': 'gini', 'max_depth': 13, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 8}",,,,,,,,128
0.001671171188354492,9.396990569681856e-05,0.001014566421508789,4.1273444475124935e-05,entropy,8,log2,9,6,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 6}",0.6114030478192327,0.6512524084778419,0.6349623401646524,0.5103454172366622,0.708861874559549,0.6233650176515877,0.06502066717272025,71
0.0016376495361328125,6.751404616218721e-05,0.0009544849395751953,1.8640368984151828e-05,gini,19,sqrt,12,16,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 12, 'min_samples_split': 16}",0.5756699947451392,0.5708530390611315,0.7066036083377125,0.658344733242134,0.5945207892882312,0.6211984329348696,0.05290195771602936,75
0.0004148960113525391,4.120198651975087e-05,0.0,0.0,gini,9,auto,17,13,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'auto', 'min_samples_leaf': 17, 'min_samples_split': 13}",,,,,,,,128
0.0017459869384765625,8.200662027096704e-05,0.000971841812133789,2.857062459569655e-05,entropy,7,sqrt,3,18,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 18}",0.6184095288141531,0.5945874934314241,0.6835698020669119,0.7541894664842681,0.6274665257223397,0.6556445633038195,0.057270118350868114,16
0.0004053592681884766,2.522752489866226e-05,0.0,0.0,gini,17,auto,17,3,"{'criterion': 'gini', 'max_depth': 17, 'max_features': 'auto', 'min_samples_leaf': 17, 'min_samples_split': 3}",,,,,,,,128
0.00037441253662109377,3.059199320286835e-06,0.0,0.0,entropy,5,auto,1,3,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3}",,,,,,,,128
