mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.18664965629577637,0.02127648225369073,0.00854806900024414,0.00280580811957284,0.8,10,0.01,0.1,200,11,0.042222222222222223,2.0,1.0,"{'subsample': np.float64(0.8), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(200), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.042222222222222223), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(1.0)}",0.7603783499737257,0.7514450867052023,0.8241373270275004,0.741108071135431,0.7674418604651162,0.7689021390613952,0.02899300699300014,65
0.08182930946350098,0.009552459625613755,0.006053256988525391,0.0026134845321011354,0.5,5,0.001,0.1,200,11,0.1711111111111111,4.5,0.6,"{'subsample': np.float64(0.5), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(200), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(4.5), 'colsample_bytree': np.float64(0.6)}",0.7999649675950254,0.78857943597828,0.8320196181467857,0.7337551299589603,0.7790697674418604,0.7866777838241824,0.03192095449270129,17
0.0942924976348877,0.013594675446675886,0.004570436477661133,0.0004993889491788043,1.0,5,0.1,0.1,300,7,0.2677777777777778,1.0,0.6,"{'subsample': np.float64(1.0), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(300), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.2677777777777778), 'gamma': np.float64(1.0), 'colsample_bytree': np.float64(0.6)}",0.7579260816255036,0.7286740234717113,0.792433000525486,0.7147742818057455,0.7233967582804792,0.7434408291417851,0.02846629466216905,98
0.18251681327819824,0.02851632840794238,0.00984187126159668,0.004567878510715329,0.6,2,0.001,1.0,600,9,0.23555555555555557,2.5,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(600), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(2.5), 'colsample_bytree': np.float64(0.8)}",0.8095988789630408,0.7796461727097566,0.8223857067787703,0.716484268125855,0.8109584214235378,0.7878146896001922,0.038366892377582146,14
0.20553021430969237,0.06308964141252284,0.008008337020874024,0.004359104183523368,0.8,1,0.01,10.0,700,3,0.1711111111111111,3.5,0.9,"{'subsample': np.float64(0.8), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(700), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(3.5), 'colsample_bytree': np.float64(0.9)}",0.7504816955684007,0.766158696794535,0.8335960763706429,0.7158002735978113,0.7327343199436223,0.7597542124550024,0.040599608835533964,84
0.2361374855041504,0.03970897588293289,0.005203914642333984,0.0009444825596958245,0.6,5,0.001,1.0,600,9,0.1711111111111111,0.5,0.6,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(600), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(0.5), 'colsample_bytree': np.float64(0.6)}",0.8195831143808023,0.7682606410930112,0.8257137852513575,0.755813953488372,0.7898167723749119,0.7918376533176911,0.0274775156774126,9
0.1039802074432373,0.017403998670137408,0.005787897109985352,0.0030660100164045414,1.0,1,1.0,0.001,400,5,0.23555555555555557,2.5,0.6,"{'subsample': np.float64(1.0), 'scale_pos_weight': 1, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(400), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(2.5), 'colsample_bytree': np.float64(0.6)}",0.8025923979681205,0.7395340690138378,0.81362760553512,0.7028043775649797,0.7184637068357999,0.7554044313835716,0.04472112116717517,92
0.12748246192932128,0.0126228080171334,0.0060750007629394535,0.004235170908615476,0.8,2,0.001,1.0,500,13,0.07444444444444444,4.5,0.5,"{'subsample': np.float64(0.8), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(500), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.07444444444444444), 'gamma': np.float64(4.5), 'colsample_bytree': np.float64(0.5)}",0.8292170257488177,0.7637064284463129,0.8288667016990717,0.7358071135430916,0.7669133192389006,0.7849021177352389,0.03762942802585864,23
0.042012786865234374,0.00722879285933427,0.006934595108032226,0.004129736623648401,0.8,5,10.0,0.1,100,3,0.1711111111111111,1.5,0.7,"{'subsample': np.float64(0.8), 'scale_pos_weight': 5, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(100), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.7)}",0.8218602207041514,0.7651077246452969,0.8171308460325802,0.725376196990424,0.7746652572233966,0.7808280491191698,0.035669451015507496,33
0.2144216537475586,0.02416862118198722,0.019297409057617187,0.010881608580310946,1.0,2,0.01,0.01,300,13,0.07444444444444444,0.0,0.5,"{'subsample': np.float64(1.0), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(300), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.07444444444444444), 'gamma': np.float64(0.0), 'colsample_bytree': np.float64(0.5)}",0.8017165878437555,0.7358556664915046,0.8264144333508495,0.7234952120383036,0.7820648343904157,0.7739093468229659,0.03895178125530797,51
0.5645731925964356,0.02594558078660088,0.020558929443359374,0.014941899014996604,0.7,10,10.0,0.01,800,7,0.10666666666666666,0.0,0.9,"{'subsample': np.float64(0.7), 'scale_pos_weight': 10, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(800), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.10666666666666666), 'gamma': np.float64(0.0), 'colsample_bytree': np.float64(0.9)}",0.8055701523909616,0.764582238570678,0.8134524435102469,0.7455540355677154,0.7780126849894292,0.7814343110058062,0.0252618039098926,30
0.1355432987213135,0.022153664276618742,0.010155439376831055,0.007173636327580645,0.9,5,10.0,0.1,500,3,0.1711111111111111,1.5,0.5,"{'subsample': np.float64(0.9), 'scale_pos_weight': 5, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(500), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.5)}",0.8152040637589771,0.7491679803818532,0.809423716938168,0.7373461012311902,0.7721987315010571,0.7766681187622491,0.03124228661541099,43
0.29335503578186034,0.07012092364463064,0.017905998229980468,0.009952049662256457,0.6,1,1.0,1.0,800,11,0.042222222222222223,2.5,0.7,"{'subsample': np.float64(0.6), 'scale_pos_weight': 1, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(800), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.042222222222222223), 'gamma': np.float64(2.5), 'colsample_bytree': np.float64(0.7)}",0.8579435978279909,0.7898055701523908,0.8493606586092135,0.7364911080711355,0.7984496124031008,0.8064101094127663,0.04410940282937354,2
0.09338321685791015,0.02302675484077467,0.009985208511352539,0.003974002475053921,0.8,10,0.1,0.01,200,7,0.23555555555555557,2.0,0.6,"{'subsample': np.float64(0.8), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(200), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(0.6)}",0.7810474689087407,0.7700122613417411,0.7871781397792958,0.7310191518467852,0.7459478505990135,0.7630409744951152,0.021321385694041094,79
0.3215975284576416,0.03239862165687736,0.009716653823852539,0.0034999102186953662,0.8,1,10.0,10.0,1000,5,0.3,2.0,0.7,"{'subsample': np.float64(0.8), 'scale_pos_weight': 1, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(1000), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.3), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(0.7)}",0.7545980031529165,0.7877036258539148,0.8227360308285163,0.7211867305061559,0.7322938689217758,0.7637036518526558,0.03725049374814581,78
0.26763191223144533,0.05040782919302354,0.005814027786254883,0.002600838293259412,0.7,2,0.001,0.1,1000,7,0.2677777777777778,1.5,0.7,"{'subsample': np.float64(0.7), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(1000), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.2677777777777778), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.7)}",0.7806971448589946,0.765107724645297,0.7393589069889649,0.7185362517099863,0.7829457364341085,0.7573291529274703,0.02486200916818095,89
0.07004294395446778,0.006213312520343976,0.008330011367797851,0.003466850255113228,0.9,2,10.0,1.0,200,9,0.3,2.0,0.6,"{'subsample': np.float64(0.9), 'scale_pos_weight': 2, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(200), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.3), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(0.6)}",0.8260641093011036,0.763881590471186,0.8469083902609914,0.7390560875512996,0.7711416490486257,0.7894103653266413,0.04042409541112828,12
0.20240430831909179,0.010823254980003194,0.0062792301177978516,0.002681581966431219,0.7,1,0.1,0.1,800,9,0.1711111111111111,3.5,0.7,"{'subsample': np.float64(0.7), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(800), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.1711111111111111), 'gamma': np.float64(3.5), 'colsample_bytree': np.float64(0.7)}",0.7996146435452793,0.7563496234016465,0.7990891574706603,0.7435020519835841,0.7885835095137421,0.7774277971829825,0.02315671045685945,40
0.23539257049560547,0.019011168325180287,0.007249021530151367,0.0027395045657776385,0.5,2,0.01,1.0,1000,11,0.3,2.5,0.6,"{'subsample': np.float64(0.5), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(1000), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.3), 'gamma': np.float64(2.5), 'colsample_bytree': np.float64(0.6)}",0.8225608688036434,0.7729900157645824,0.7689612891925031,0.6963064295485636,0.7612755461592671,0.7644188298937119,0.04030825018710478,76
